Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,23.0,DET,NBA,G,16.0,,5.8,1.4,3.2,0.451,,,,1.4,3.2,0.451,0.451,0.7,0.9,0.733,,,0.9,0.8,,0.8,3.6,Paul Long,6-2
1968-69,24.0,KEN,ABA,G,9.0,,9.1,1.0,4.4,0.225,0.0,0.0,,1.0,4.4,0.225,0.225,1.9,2.3,0.81,0.6,0.4,1.0,1.3,1.7,2.3,3.9,Paul Long,6-2
1969-70,25.0,DET,NBA,G,25.0,,5.2,1.1,2.5,0.452,,,,1.1,2.5,0.452,0.452,1.1,1.5,0.711,,,0.4,0.7,,0.9,3.3,Paul Long,6-2
1970-71,26.0,BUF,NBA,G,30.0,,7.1,1.9,4.0,0.475,,,,1.9,4.0,0.475,0.475,0.7,0.8,0.833,,,1.0,0.8,,0.8,4.5,Paul Long,6-2
