Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1969-70,24.0,LAL,NBA,F,44.0,,9.2,1.0,3.0,0.331,0.7,1.1,0.646,1.5,0.7,2.0,2.7,Mike Lynn,6-7
1970-71,25.0,BUF,NBA,F,5.0,,5.0,0.4,1.4,0.286,0.6,0.6,1.0,0.8,0.2,1.8,1.4,Mike Lynn,6-7
