Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1960-61,24.0,DET,NBA,F-G,74,,23.4,4.2,10.5,.399,3.7,5.3,.701,6.6,1.2,2.1,12.1,George Lee,6-4
1961-62,25.0,DET,NBA,F-G,75,,18.0,2.4,6.7,.358,2.8,3.7,.761,4.7,0.9,1.7,7.6,George Lee,6-4
1962-63,26.0,SFW,NBA,F-G,64,,18.6,2.3,6.2,.378,2.4,3.0,.788,3.4,1.0,1.8,7.0,George Lee,6-4
1963-64,27.0,SFW,NBA,F-G,54,,9.7,1.2,3.1,.379,0.9,1.3,.662,1.8,0.5,1.2,3.2,George Lee,6-4
1964-65,28.0,SFW,NBA,F-G,19,,13.0,1.4,4.1,.351,2.0,2.7,.731,2.9,0.6,1.2,4.8,George Lee,6-4
