Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2008-09,23.0,ORL,NBA,G,77.0,42.0,25.2,3.2,7.0,0.45,1.1,2.6,0.404,2.1,4.4,0.478,0.526,1.0,1.2,0.83,0.2,2.1,2.3,1.2,1.0,0.2,0.9,2.0,8.4,Courtney Lee,6-5
2009-10,24.0,NJN,NBA,G,71.0,66.0,33.5,4.8,10.9,0.436,1.1,3.2,0.338,3.7,7.7,0.476,0.485,1.9,2.2,0.869,0.8,2.7,3.5,1.7,1.3,0.3,1.1,1.8,12.5,Courtney Lee,6-5
2010-11,25.0,HOU,NBA,G,81.0,1.0,21.3,3.1,7.1,0.439,0.9,2.1,0.408,2.2,5.0,0.453,0.501,1.2,1.5,0.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,8.3,Courtney Lee,6-5
2011-12,26.0,HOU,NBA,G,58.0,26.0,30.3,4.3,10.0,0.433,1.5,3.7,0.401,2.8,6.3,0.452,0.508,1.2,1.5,0.826,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8,11.4,Courtney Lee,6-5
2012-13,27.0,BOS,NBA,G,78.0,39.0,24.9,3.2,6.8,0.464,0.7,2.0,0.372,2.4,4.8,0.503,0.519,0.8,0.9,0.861,0.4,2.0,2.4,1.8,1.1,0.3,1.1,1.8,7.8,Courtney Lee,6-5
2013-14,28.0,TOT,NBA,G,79.0,47.0,25.0,3.7,7.8,0.48,0.9,2.5,0.371,2.8,5.3,0.531,0.539,1.3,1.4,0.884,0.4,2.0,2.4,1.5,0.8,0.4,0.9,1.6,9.6,Courtney Lee,6-5
2014-15,29.0,MEM,NBA,G,77.0,74.0,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1,Courtney Lee,6-5
2015-16,30.0,TOT,NBA,G,79.0,65.0,29.5,3.7,8.1,0.454,1.0,2.7,0.378,2.6,5.3,0.493,0.518,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,9.6,Courtney Lee,6-5
2016-17,31.0,NYK,NBA,G,77.0,74.0,31.9,4.2,9.1,0.456,1.4,3.5,0.401,2.8,5.6,0.49,0.533,1.1,1.3,0.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8,Courtney Lee,6-5
2017-18,32.0,NYK,NBA,G,76.0,69.0,30.4,4.5,9.9,0.454,1.5,3.7,0.406,3.0,6.3,0.482,0.529,1.5,1.6,0.919,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,12.0,Courtney Lee,6-5
2018-19,33.0,TOT,NBA,G,34.0,6.0,12.6,1.6,3.8,0.411,0.5,1.6,0.291,1.1,2.2,0.5,0.473,0.4,0.6,0.667,0.3,1.3,1.6,1.1,0.6,0.1,0.4,0.9,4.0,Courtney Lee,6-5
2019-20,34.0,DAL,NBA,G,24.0,9.0,14.4,1.7,3.4,0.488,0.9,2.0,0.447,0.8,1.5,0.543,0.616,0.3,0.3,0.857,0.3,1.0,1.3,0.5,0.8,0.3,0.5,1.4,4.5,Courtney Lee,6-5
