Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,22.0,MIL,NBA,SG,29.0,,10.3,0.9,2.7,0.346,0.4,0.5,0.733,0.8,0.7,1.1,2.2
1971-72,23.0,TOT,NBA,SG,46.0,,5.2,0.9,2.2,0.4,0.3,0.5,0.696,0.8,0.5,0.6,2.1
1971-72,23.0,MIL,NBA,SG,19.0,,5.7,0.5,1.8,0.257,0.6,0.7,0.846,0.9,0.4,0.4,1.5
1971-72,23.0,PHO,NBA,SG,27.0,,4.8,1.1,2.4,0.477,0.2,0.4,0.5,0.6,0.6,0.8,2.5
Career,,,NBA,,75.0,,7.2,0.9,2.4,0.376,0.4,0.5,0.711,0.8,0.6,0.8,2.1
,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,48.0,,8.5,0.8,2.4,0.319,0.5,0.6,0.786,0.9,0.5,0.9,2.0
1 season,,PHO,NBA,,27.0,,4.8,1.1,2.4,0.477,0.2,0.4,0.5,0.6,0.6,0.8,2.5
