Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,CHI,NBA,PF,71,71,27.9,3.6,7.4,0.483,0.8,1.9,0.391,2.8,5.5,0.515,0.534,1.3,1.8,0.728,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8,9.2
2021-22,20.0,CHI,NBA,PF,17,9,24.8,3.2,6.0,0.529,0.9,1.7,0.517,2.3,4.3,0.534,0.603,1.8,2.4,0.732,1.0,3.1,4.1,0.9,0.5,0.5,0.9,1.6,9.0
2022-23,21.0,CHI,NBA,PF,74,62,28.4,3.8,8.1,0.462,1.4,3.3,0.416,2.4,4.9,0.493,0.546,1.1,1.3,0.867,1.0,3.1,4.1,1.2,0.9,0.8,1.3,1.8,10.0
Career,,,NBA,,162,142,27.8,3.6,7.6,0.476,1.0,2.5,0.415,2.6,5.1,0.507,0.545,1.3,1.6,0.78,1.0,3.4,4.3,1.3,0.8,0.7,1.3,1.8,9.6
