Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27.0,SHE,NBA,,11,,,1.7,4.9,0.352,2.8,3.2,0.886,,1.6,2.0,6.3
Career,,,NBA,,11,,,1.7,4.9,0.352,2.8,3.2,0.886,,1.6,2.0,6.3
