Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,22.0,MIA,NBA,PG,16.0,0.0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.1,0.5,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8
2019-20,24.0,TOT,NBA,PG,26.0,1.0,9.5,0.7,1.5,0.462,0.4,0.9,0.417,0.3,0.6,0.533,0.59,0.3,0.3,0.778,0.1,0.5,0.6,1.0,0.3,0.0,0.2,0.8,2.0
2019-20,24.0,LAC,NBA,PG,23.0,1.0,9.7,0.7,1.6,0.472,0.4,0.9,0.429,0.3,0.7,0.533,0.597,0.3,0.4,0.778,0.1,0.6,0.7,1.0,0.2,0.0,0.2,0.8,2.2
2019-20,24.0,DET,NBA,PG,3.0,0.0,8.7,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.3,0.3,1.7,1.0,0.0,0.3,0.7,1.0
2021-22,26.0,DET,NBA,PG,3.0,3.0,36.0,2.0,8.7,0.231,1.0,4.3,0.231,1.0,4.3,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3
Career,,,NBA,,45.0,4.0,11.2,0.7,2.0,0.356,0.4,1.2,0.37,0.3,0.8,0.333,0.467,0.4,0.4,0.895,0.1,0.8,0.9,1.4,0.5,0.2,0.4,0.8,2.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAC,NBA,,23.0,1.0,9.7,0.7,1.6,0.472,0.4,0.9,0.429,0.3,0.7,0.533,0.597,0.3,0.4,0.778,0.1,0.6,0.7,1.0,0.2,0.0,0.2,0.8,2.2
1 season,,MIA,NBA,,16.0,0.0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.1,0.5,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8
2 seasons,,DET,NBA,,6.0,3.0,22.3,1.2,4.8,0.241,0.7,2.7,0.25,0.5,2.2,0.231,0.31,0.7,0.7,1.0,0.3,1.5,1.8,4.3,1.7,0.7,2.0,1.7,3.7
