Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22.0,PHI,NBA,PF,52,1,9.8,1.4,3.1,.447,0.0,0.0,.500,1.4,3.1,.447,.450,0.7,1.1,.661,0.8,1.3,2.1,0.3,0.2,0.1,0.8,1.8,3.5
1991-92,23.0,PHI,NBA,PF,50,8,12.9,1.5,4.1,.364,0.0,0.0,,1.5,4.1,.364,.364,1.1,1.8,.636,1.2,1.7,2.9,0.2,0.4,0.4,0.9,2.2,4.1
1992-93,24.0,NJN,NBA,PF,12,2,11.6,1.8,3.8,.457,0.0,0.0,,1.8,3.8,.457,.457,0.6,1.5,.389,1.8,1.6,3.4,0.0,0.3,0.3,0.7,2.0,4.1
1993-94,25.0,NJN,NBA,PF,70,0,12.5,1.8,4.2,.427,0.0,0.0,,1.8,4.2,.427,.427,1.0,1.7,.605,1.6,2.2,3.8,0.4,0.2,0.5,0.5,2.0,4.6
1994-95,26.0,NJN,NBA,PF,75,6,13.1,2.0,4.3,.461,0.0,0.1,.000,2.0,4.2,.469,.461,0.9,1.6,.533,2.4,3.3,5.7,0.5,0.3,0.4,0.8,2.1,4.8
1995-96,27.0,NJN,NBA,PF,80,6,23.2,3.5,8.3,.423,0.0,0.1,.286,3.5,8.2,.424,.424,2.0,3.4,.592,4.3,5.8,10.0,0.6,0.4,0.7,1.3,3.0,9.0
1996-97,28.0,NJN,NBA,PF,41,40,34.9,5.4,13.2,.409,0.0,0.1,.000,5.4,13.1,.412,.409,2.6,4.5,.590,5.9,7.6,13.5,1.2,0.6,0.9,2.0,3.9,13.4
1997-98,29.0,NJN,NBA,C,65,65,36.0,4.9,9.9,.498,0.0,0.1,.000,4.9,9.9,.501,.498,3.0,4.5,.666,6.8,6.8,13.6,1.0,0.7,0.8,1.5,3.6,12.9
1998-99,30.0,NJN,NBA,C,30,30,34.0,3.2,7.3,.445,0.0,0.1,.000,3.2,7.2,.449,.445,1.6,2.8,.565,4.9,7.1,12.0,1.1,0.8,2.0,1.5,4.2,8.1
1999-00,31.0,Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg),Did Not Play (injury—leg)
Career,,,NBA,,475,158,20.6,2.9,6.5,.440,0.0,0.1,.125,2.9,6.5,.442,.440,1.6,2.6,.606,3.3,4.2,7.5,0.6,0.4,0.6,1.1,2.7,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,NJN,NBA,,373,149,23.2,3.3,7.3,.445,0.0,0.1,.091,3.2,7.2,.448,.446,1.8,2.9,.601,4.0,4.9,8.9,0.7,0.5,0.7,1.2,2.9,8.3
2 seasons,,PHI,NBA,,102,9,11.3,1.4,3.6,.401,0.0,0.0,.500,1.4,3.6,.400,.402,0.9,1.4,.646,1.0,1.5,2.5,0.3,0.3,0.3,0.8,2.0,3.8
