Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,22.0,KEN,ABA,PG,2.0,,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1970-71,23.0,CLE,NBA,PG,47.0,,17.5,2.6,6.6,0.397,,,,2.6,6.6,0.397,0.397,2.2,3.0,0.743,,,2.2,4.0,,2.2,7.4
1971-72,24.0,CLE,NBA,PG,69.0,,14.0,1.8,4.5,0.398,,,,1.8,4.5,0.398,0.398,1.5,1.9,0.813,,,1.9,3.2,,2.0,5.1
Career,,,TOT,,118.0,,15.2,2.1,5.3,0.397,0.0,0.0,,2.1,5.3,0.397,0.397,1.8,2.3,0.776,0.0,0.0,2.0,3.5,0.5,2.0,5.9
,,,NBA,,116.0,,15.4,2.1,5.3,0.397,,,,2.1,5.3,0.397,0.397,1.8,2.3,0.776,,,2.0,3.6,,2.1,6.0
,,,ABA,,2.0,,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,116.0,,15.4,2.1,5.3,0.397,,,,2.1,5.3,0.397,0.397,1.8,2.3,0.776,,,2.0,3.6,,2.1,6.0
1 season,,KEN,ABA,,2.0,,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
