Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,28.0,SDR,NBA,PG,79.0,,22.0,3.4,9.1,0.369,,,,3.4,9.1,0.369,0.369,1.4,2.1,0.685,,,3.6,4.9,,,,2.6,8.1
1968-69,29.0,SDR,NBA,PG,79.0,,25.2,2.9,7.5,0.383,,,,2.9,7.5,0.383,0.383,1.3,1.9,0.705,,,4.6,6.6,,,,3.0,7.1
1969-70,30.0,SDR,NBA,PG,80.0,,19.3,2.4,5.8,0.407,,,,2.4,5.8,0.407,0.407,1.1,1.5,0.746,,,3.7,6.3,,,,2.1,5.8
1970-71,31.0,BOS,NBA,PG,74.0,,15.4,2.0,4.5,0.455,,,,2.0,4.5,0.455,0.455,0.8,1.1,0.723,,,2.8,3.1,,,,2.5,4.9
1971-72,32.0,BOS,NBA,PG,81.0,,16.4,2.0,4.2,0.475,,,,2.0,4.2,0.475,0.475,1.1,1.5,0.756,,,3.2,4.0,,,,2.5,5.1
1972-73,33.0,BOS,NBA,PG,81.0,,12.0,1.4,3.2,0.421,,,,1.4,3.2,0.421,0.421,0.5,0.7,0.768,,,2.2,2.9,,,,1.7,3.2
1973-74,34.0,BOS,NBA,PG,67.0,,9.2,1.1,2.5,0.435,,,,1.1,2.5,0.435,0.435,0.4,0.5,0.844,0.3,1.4,1.7,2.4,0.7,0.0,,1.5,2.6
1974-75,35.0,SDA,ABA,PG,7.0,,12.7,1.1,1.7,0.667,0.0,0.0,,1.1,1.7,0.667,0.667,0.0,0.0,,0.4,1.3,1.7,2.9,1.0,0.0,1.4,2.1,2.3
Career,,,TOT,,548.0,,17.2,2.2,5.3,0.41,0.0,0.0,,2.2,5.3,0.41,0.41,1.0,1.3,0.729,0.3,1.4,3.1,4.4,0.7,0.0,1.4,2.3,5.3
,,,NBA,,541.0,,17.2,2.2,5.3,0.409,,,,2.2,5.3,0.409,0.409,1.0,1.3,0.729,0.3,1.4,3.1,4.4,0.7,0.0,,2.3,5.3
,,,ABA,,7.0,,12.7,1.1,1.7,0.667,0.0,0.0,,1.1,1.7,0.667,0.667,0.0,0.0,,0.4,1.3,1.7,2.9,1.0,0.0,1.4,2.1,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,303.0,,13.4,1.6,3.6,0.45,,,,1.6,3.6,0.45,0.45,0.7,1.0,0.759,0.3,1.4,2.5,3.2,0.7,0.0,,2.1,4.0
3 seasons,,SDR,NBA,,238.0,,22.1,2.9,7.5,0.384,,,,2.9,7.5,0.384,0.384,1.3,1.8,0.708,,,4.0,6.0,,,,2.6,7.0
1 season,,SDA,ABA,,7.0,,12.7,1.1,1.7,0.667,0.0,0.0,,1.1,1.7,0.667,0.667,0.0,0.0,,0.4,1.3,1.7,2.9,1.0,0.0,1.4,2.1,2.3
