Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23.0,TOT,NBA,PF,4.0,0.0,3.5,0.3,1.0,0.25,0.0,0.3,0.0,0.3,0.8,0.333,0.25,0.8,0.8,1.0,0.3,0.5,0.8,0.5,0.0,0.3,0.0,0.0,1.3
2021-22,23.0,LAC,NBA,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-22,23.0,DAL,NBA,PF,3.0,0.0,4.3,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,1.0,1.0,1.0,0.3,0.7,1.0,0.3,0.0,0.3,0.0,0.0,1.7
Career,,,NBA,,4.0,0.0,3.5,0.3,1.0,0.25,0.0,0.3,0.0,0.3,0.8,0.333,0.25,0.8,0.8,1.0,0.3,0.5,0.8,0.5,0.0,0.3,0.0,0.0,1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DAL,NBA,,3.0,0.0,4.3,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,1.0,1.0,1.0,0.3,0.7,1.0,0.3,0.0,0.3,0.0,0.0,1.7
1 season,,LAC,NBA,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
