Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22.0,BOS,NBA,SG,60.0,,8.0,1.5,3.5,0.42,,,,1.5,3.5,0.42,0.42,1.1,1.4,0.779,,,1.1,1.2,,,,1.5,4.1
1973-74,23.0,BOS,NBA,SG,82.0,,14.2,2.9,5.8,0.501,,,,2.9,5.8,0.501,0.501,1.4,1.9,0.732,0.6,1.1,1.7,2.1,0.5,0.4,,2.1,7.2
1974-75,24.0,BOS,NBA,SG,82.0,,19.3,4.2,8.2,0.51,,,,4.2,8.2,0.51,0.51,1.5,1.9,0.763,0.5,1.5,2.0,2.9,1.0,0.4,,2.3,9.8
1975-76,25.0,PHO,NBA,PG,82.0,,36.1,8.0,16.2,0.494,,,,8.0,16.2,0.494,0.494,4.5,5.4,0.83,0.9,2.3,3.2,5.4,2.6,0.5,,2.7,20.5
1976-77,26.0,PHO,NBA,PG,81.0,,32.1,8.4,16.3,0.518,,,,8.4,16.3,0.518,0.518,4.5,5.4,0.825,0.7,1.6,2.3,5.7,1.7,0.3,,2.1,21.3
1977-78,27.0,PHO,NBA,SG,80.0,,31.0,10.1,19.6,0.516,,,,10.1,19.6,0.516,0.516,5.0,6.1,0.813,0.5,1.5,2.1,5.5,1.7,0.4,3.5,2.0,25.2
1978-79,28.0,PHO,NBA,SG,81.0,,32.6,9.9,18.5,0.535,,,,9.9,18.5,0.535,0.535,4.2,5.0,0.837,0.4,1.5,2.0,6.5,1.4,0.3,2.9,2.0,24.0
1979-80,29.0,PHO,NBA,SG,82.0,,32.5,8.4,16.1,0.525,0.3,1.1,0.28,8.1,14.9,0.544,0.535,4.7,5.4,0.862,0.6,1.7,2.3,5.1,1.5,0.4,2.5,2.0,21.9
1980-81,30.0,SEA,NBA,SG,36.0,,29.9,6.1,13.9,0.442,0.2,0.7,0.24,6.0,13.2,0.453,0.448,4.3,5.1,0.832,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7
1981-82,31.0,NYK,NBA,SG,18.0,12.0,25.1,4.8,10.8,0.443,0.1,0.4,0.25,4.7,10.3,0.452,0.448,2.0,2.6,0.766,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7
1982-83,32.0,NYK,NBA,SG,80.0,59.0,24.7,4.0,8.7,0.459,0.2,0.6,0.292,3.8,8.1,0.471,0.469,1.9,2.3,0.804,0.2,1.2,1.4,5.5,1.1,0.2,2.5,2.3,10.0
1983-84,33.0,PHO,NBA,SG,59.0,2.0,14.7,2.4,5.3,0.46,0.1,0.4,0.269,2.3,4.9,0.477,0.471,2.0,2.4,0.824,0.1,0.6,0.7,2.5,0.7,0.1,1.3,1.2,7.0
Career,,,NBA,,823.0,73.0,25.5,6.2,12.3,0.504,0.2,0.7,0.275,6.1,12.0,0.508,0.506,3.2,3.8,0.82,0.5,1.5,1.9,4.4,1.3,0.3,2.6,2.1,15.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,PHO,NBA,,465.0,2.0,30.6,8.1,15.8,0.516,0.2,0.8,0.277,8.1,15.5,0.52,0.518,4.2,5.1,0.832,0.6,1.6,2.2,5.2,1.6,0.3,2.6,2.0,20.6
3 seasons,,BOS,NBA,,224.0,,14.4,3.0,6.1,0.493,,,,3.0,6.1,0.493,0.493,1.3,1.8,0.754,0.6,1.3,1.7,2.1,0.7,0.4,,2.0,7.3
2 seasons,,NYK,NBA,,98.0,71.0,24.8,4.1,9.1,0.455,0.2,0.6,0.286,4.0,8.5,0.467,0.464,1.9,2.4,0.797,0.3,1.1,1.4,5.5,1.1,0.2,2.5,2.5,10.3
1 season,,SEA,NBA,,36.0,,29.9,6.1,13.9,0.442,0.2,0.7,0.24,6.0,13.2,0.453,0.448,4.3,5.1,0.832,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7
