Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,23.0,CLE,NBA,C,57,,12.8,1.8,4.3,0.432,0.8,1.1,0.742,1.4,2.6,4.0,0.7,0.1,0.4,1.6,4.5
1974-75,24.0,CLE,NBA,C,39,,6.9,0.8,2.5,0.344,0.5,0.8,0.613,1.0,1.4,2.4,0.4,0.1,0.6,1.1,2.2
1975-76,25.0,CLE,NBA,C,22,,4.5,0.5,1.5,0.344,0.4,0.7,0.6,0.4,1.3,1.7,0.2,0.0,0.0,0.6,1.4
Career,,,NBA,,118,,9.3,1.3,3.1,0.402,0.6,0.9,0.685,1.1,1.9,3.0,0.5,0.1,0.4,1.2,3.2
