Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23.0,OKC,NBA,SG,50,35,24.2,3.1,6.7,0.463,0.8,2.8,0.304,2.3,4.0,0.573,0.525,1.2,1.7,0.729,1.0,2.5,3.6,1.4,0.6,0.2,1.1,1.9,8.3
2022-23,24.0,OKC,NBA,SG,63,14,18.1,2.5,5.0,0.494,0.6,1.7,0.377,1.8,3.3,0.553,0.557,0.8,1.0,0.806,1.0,2.0,3.0,1.2,0.5,0.2,0.8,1.5,6.3
Career,,,NBA,,113,49,20.8,2.8,5.8,0.478,0.7,2.2,0.336,2.0,3.6,0.563,0.541,1.0,1.3,0.762,1.0,2.3,3.3,1.2,0.6,0.2,0.9,1.7,7.2
