Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22.0,SAC,NBA,C,26.0,1.0,12.8,2.1,3.4,0.614,0.0,0.0,0.0,2.1,3.3,0.621,0.614,0.9,2.4,0.365,2.0,2.5,4.4,0.1,0.2,0.6,0.6,2.0,5.0
2007-08,23.0,TOT,NBA,C,23.0,0.0,5.3,0.6,1.3,0.448,0.0,0.0,,0.6,1.3,0.448,0.448,0.3,1.1,0.308,0.9,1.3,2.1,0.0,0.2,0.2,0.2,0.7,1.5
2007-08,23.0,SAC,NBA,C,22.0,0.0,5.3,0.5,1.2,0.462,0.0,0.0,,0.5,1.2,0.462,0.462,0.3,1.0,0.318,0.9,1.3,2.2,0.0,0.2,0.2,0.1,0.6,1.4
2007-08,23.0,HOU,NBA,C,1.0,0.0,6.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,1.0,4.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0
Career,,,NBA,,49.0,1.0,9.3,1.4,2.4,0.573,0.0,0.0,0.0,1.4,2.4,0.578,0.573,0.6,1.8,0.348,1.4,1.9,3.3,0.0,0.2,0.4,0.4,1.4,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,48.0,1.0,9.4,1.4,2.4,0.579,0.0,0.0,0.0,1.4,2.4,0.584,0.579,0.6,1.8,0.353,1.5,1.9,3.4,0.0,0.2,0.4,0.4,1.4,3.4
1 season,,HOU,NBA,,1.0,0.0,6.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,1.0,4.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0
