Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,24.0,PTC,ABA,PG,83.0,,21.6,3.2,7.4,0.437,0.0,0.0,0.25,3.2,7.3,0.438,0.438,3.0,3.8,0.785,1.1,1.1,2.2,2.0,,,1.8,1.9,9.5
1971-72,25.0,DNR,ABA,PG,84.0,,18.8,3.1,6.9,0.451,0.0,0.0,0.0,3.1,6.9,0.454,0.451,2.4,3.3,0.745,0.7,1.1,1.9,1.9,,,1.2,1.7,8.7
1972-73,26.0,SDA,ABA,PG,83.0,,37.0,5.9,12.3,0.478,0.0,0.1,0.143,5.9,12.2,0.481,0.479,5.9,7.5,0.791,0.9,1.9,2.8,7.0,,,2.8,3.3,17.7
1973-74,27.0,TOT,ABA,PG,90.0,,32.0,4.5,10.2,0.441,0.0,0.1,0.333,4.5,10.1,0.443,0.443,3.3,4.2,0.783,0.9,1.9,2.8,6.2,1.0,0.1,2.8,2.2,12.4
1973-74,27.0,SDA,ABA,PG,57.0,,34.3,5.2,11.6,0.447,0.1,0.2,0.333,5.1,11.5,0.449,0.449,4.0,5.0,0.796,1.1,2.0,3.1,6.8,1.1,0.1,3.0,2.3,14.4
1973-74,27.0,KEN,ABA,PG,33.0,,27.9,3.3,7.8,0.426,0.0,0.1,0.333,3.3,7.7,0.427,0.428,2.2,2.9,0.742,0.6,1.7,2.3,5.2,0.8,0.1,2.6,2.0,8.8
1974-75,28.0,MMS,ABA,PG,81.0,,39.1,5.9,11.9,0.494,0.1,0.3,0.417,5.8,11.6,0.496,0.499,2.6,3.2,0.815,0.7,2.0,2.7,7.1,1.4,0.2,2.1,2.0,14.5
1975-76,29.0,DNA,ABA,PG,79.0,,32.0,4.3,8.4,0.514,0.0,0.1,0.0,4.3,8.3,0.517,0.514,2.4,2.9,0.814,0.5,2.1,2.7,4.7,1.5,0.1,2.3,2.7,11.0
1976-77,30.0,TOT,NBA,PG,65.0,,13.3,1.2,3.2,0.371,,,,1.2,3.2,0.371,0.371,1.0,1.3,0.782,0.4,1.2,1.6,2.0,0.5,0.0,,0.9,3.4
1976-77,30.0,DEN,NBA,PG,21.0,,14.8,1.7,4.4,0.376,,,,1.7,4.4,0.376,0.376,1.4,1.9,0.769,0.4,1.2,1.6,2.1,0.4,0.0,,1.2,4.8
1976-77,30.0,BUF,NBA,PG,44.0,,12.6,1.0,2.7,0.368,,,,1.0,2.7,0.368,0.368,0.9,1.1,0.792,0.4,1.1,1.5,2.0,0.5,0.1,,0.8,2.8
1977-78,31.0,BUF,NBA,PG,73.0,,27.4,2.8,6.0,0.477,,,,2.8,6.0,0.477,0.477,1.6,1.9,0.826,0.4,1.5,1.9,4.3,0.7,0.1,2.1,1.9,7.3
Career,,,TOT,,638.0,,28.0,4.0,8.5,0.467,0.0,0.1,0.291,3.9,8.4,0.469,0.469,2.9,3.6,0.79,0.7,1.6,2.3,4.5,1.0,0.1,2.2,2.1,10.8
,,,ABA,,500.0,,30.1,4.5,9.5,0.471,0.0,0.1,0.291,4.4,9.4,0.473,0.472,3.3,4.2,0.788,0.8,1.7,2.5,4.8,1.3,0.1,2.2,2.3,12.3
,,,NBA,,138.0,,20.8,2.1,4.7,0.443,,,,2.1,4.7,0.443,0.443,1.3,1.6,0.809,0.4,1.3,1.7,3.3,0.6,0.1,2.1,1.4,5.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,"DNR,DNA,DEN",ABA,,184.0,,24.0,3.5,7.3,0.477,0.0,0.0,0.0,3.5,7.2,0.48,0.477,2.3,3.0,0.776,0.6,1.6,2.2,3.1,1.2,0.1,1.7,2.1,9.2
2 seasons,,SDA,ABA,,140.0,,35.9,5.6,12.0,0.466,0.0,0.1,0.25,5.6,11.9,0.468,0.467,5.1,6.5,0.793,0.9,1.9,2.9,6.9,1.1,0.1,2.9,2.9,16.4
2 seasons,,BUF,NBA,,117.0,,21.9,2.1,4.7,0.454,,,,2.1,4.7,0.454,0.454,1.3,1.6,0.817,0.4,1.3,1.7,3.5,0.6,0.1,2.1,1.5,5.6
1 season,,PTC,ABA,,83.0,,21.6,3.2,7.4,0.437,0.0,0.0,0.25,3.2,7.3,0.438,0.438,3.0,3.8,0.785,1.1,1.1,2.2,2.0,,,1.8,1.9,9.5
1 season,,MMS,ABA,,81.0,,39.1,5.9,11.9,0.494,0.1,0.3,0.417,5.8,11.6,0.496,0.499,2.6,3.2,0.815,0.7,2.0,2.7,7.1,1.4,0.2,2.1,2.0,14.5
1 season,,KEN,ABA,,33.0,,27.9,3.3,7.8,0.426,0.0,0.1,0.333,3.3,7.7,0.427,0.428,2.2,2.9,0.742,0.6,1.7,2.3,5.2,0.8,0.1,2.6,2.0,8.8
