Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,23.0,TOT,NBA,,11.0,,7.5,1.8,4.6,0.392,1.2,1.4,0.867,1.5,0.5,0.7,4.8
1962-63,23.0,BOS,NBA,,5.0,,9.2,2.6,5.2,0.5,1.2,1.6,0.75,1.4,0.0,0.6,6.4
1962-63,23.0,NYK,NBA,,6.0,,6.2,1.2,4.2,0.28,1.2,1.2,1.0,1.5,0.8,0.8,3.5
Career,,,NBA,,11.0,,7.5,1.8,4.6,0.392,1.2,1.4,0.867,1.5,0.5,0.7,4.8
,,,,,,,,,,,,,,,,,
1 season,,NYK,NBA,,6.0,,6.2,1.2,4.2,0.28,1.2,1.2,1.0,1.5,0.8,0.8,3.5
1 season,,BOS,NBA,,5.0,,9.2,2.6,5.2,0.5,1.2,1.6,0.75,1.4,0.0,0.6,6.4
