Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,21.0,BLB,NBA,,12,,,1.2,4.8,.246,0.7,1.5,.444,,0.8,1.3,3.0
1950-51,22.0,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1951-52,23.0,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1952-53,24.0,MLH,NBA,PG,5,,15.8,0.8,4.4,.182,1.6,3.0,.533,1.4,1.8,2.8,3.2
Career,,,NBA,,17,,15.8,1.1,4.6,.228,0.9,1.9,.485,1.4,1.1,1.7,3.1
,,,,,,,,,,,,,,,,,
1 season,,BLB,NBA,,12,,,1.2,4.8,.246,0.7,1.5,.444,,0.8,1.3,3.0
1 season,,MLH,NBA,,5,,15.8,0.8,4.4,.182,1.6,3.0,.533,1.4,1.8,2.8,3.2
