Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,22.0,PHI,NBA,SG,71.0,,15.8,3.4,7.5,0.448,,,,3.4,7.5,0.448,0.448,1.6,2.6,0.602,0.9,0.9,1.8,1.5,0.5,0.1,,1.5,8.3
1976-77,23.0,PHI,NBA,SG,78.0,37.0,28.9,6.0,13.1,0.457,,,,6.0,13.1,0.457,0.457,4.3,5.9,0.72,1.2,1.8,3.0,3.4,1.0,0.3,,2.7,16.3
1977-78,24.0,PHI,NBA,SG,76.0,5.0,27.0,5.1,11.3,0.455,,,,5.1,11.3,0.455,0.455,5.4,7.4,0.731,1.2,1.6,2.8,4.0,0.9,0.5,2.6,2.6,15.7
1978-79,25.0,SDC,NBA,PG,78.0,,37.9,10.2,21.2,0.481,,,,10.2,21.2,0.481,0.481,8.4,11.1,0.756,1.6,2.2,3.9,4.4,1.4,0.4,3.8,3.2,28.8
1979-80,26.0,SDC,NBA,SG,68.0,,38.0,10.8,22.9,0.474,0.1,0.4,0.36,10.7,22.5,0.476,0.477,8.4,11.2,0.753,1.9,1.6,3.5,4.2,1.2,0.5,3.4,2.9,30.2
1980-81,27.0,GSW,NBA,SG,65.0,,36.5,7.9,17.8,0.446,0.1,0.5,0.161,7.9,17.3,0.454,0.448,8.1,10.0,0.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1
1981-82,28.0,GSW,NBA,SG,78.0,78.0,35.8,8.3,18.6,0.448,0.1,0.7,0.179,8.2,17.9,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9
1982-83,29.0,TOT,NBA,SG,73.0,69.0,36.1,8.9,19.5,0.456,0.2,0.6,0.333,8.7,18.9,0.46,0.461,5.9,8.0,0.738,1.3,1.5,2.8,4.0,1.3,0.2,2.9,3.3,23.9
1982-83,29.0,GSW,NBA,SG,19.0,18.0,36.8,8.6,19.2,0.451,0.0,0.2,0.0,8.6,19.0,0.454,0.451,5.6,7.8,0.711,1.2,1.2,2.3,4.7,0.8,0.2,2.6,3.5,22.8
1982-83,29.0,CLE,NBA,SG,54.0,51.0,35.9,9.0,19.6,0.458,0.3,0.8,0.357,8.7,18.8,0.462,0.465,6.0,8.0,0.747,1.3,1.6,2.9,3.7,1.5,0.2,2.9,3.2,24.2
1983-84,30.0,CLE,NBA,SG,75.0,71.0,31.7,8.3,18.8,0.445,0.3,0.9,0.319,8.1,17.8,0.451,0.453,5.3,6.7,0.784,1.2,1.7,2.9,3.0,1.3,0.1,2.1,2.9,22.3
1984-85,31.0,CLE,NBA,SG,71.0,50.0,31.7,8.6,18.7,0.459,1.0,2.7,0.368,7.6,16.0,0.474,0.485,4.3,5.8,0.749,0.9,2.1,3.0,4.5,1.1,0.2,2.0,2.3,22.5
1985-86,32.0,CLE,NBA,SG,75.0,75.0,33.8,8.7,19.1,0.455,0.9,2.3,0.42,7.7,16.9,0.46,0.48,5.1,6.5,0.78,1.0,1.9,2.9,4.2,1.2,0.3,2.3,2.5,23.4
1986-87,33.0,PHI,NBA,SG,20.0,2.0,14.3,2.0,6.2,0.317,0.1,0.5,0.222,1.9,5.7,0.325,0.325,1.8,2.4,0.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,1.3,5.8
1987-88,34.0,HOU,NBA,SG,58.0,0.0,11.8,2.5,6.0,0.409,0.1,0.6,0.229,2.3,5.4,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,1.3,6.4
Career,,,NBA,,886.0,387.0,30.4,7.3,16.1,0.456,0.4,1.1,0.337,7.1,15.4,0.461,0.463,5.3,7.1,0.753,1.1,1.6,2.7,3.7,1.0,0.3,2.5,2.6,20.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CLE,NBA,,275.0,247.0,33.1,8.6,19.0,0.454,0.7,1.7,0.378,8.0,17.3,0.461,0.471,5.1,6.7,0.766,1.1,1.9,2.9,3.9,1.2,0.2,2.3,2.7,23.0
4 seasons,,PHI,NBA,,245.0,44.0,23.3,4.6,10.3,0.448,0.1,0.5,0.222,4.6,10.3,0.449,0.448,3.6,5.1,0.709,1.1,1.4,2.4,2.9,0.8,0.3,2.3,2.2,12.9
3 seasons,,GSW,NBA,,162.0,96.0,36.2,8.2,18.4,0.447,0.1,0.6,0.167,8.1,17.8,0.456,0.45,6.9,8.9,0.77,1.2,1.6,2.8,5.4,1.1,0.1,2.8,2.9,23.4
2 seasons,,SDC,NBA,,146.0,,37.9,10.5,22.0,0.477,0.1,0.4,0.36,10.4,21.8,0.478,0.479,8.4,11.1,0.754,1.8,1.9,3.7,4.3,1.3,0.5,3.6,3.1,29.4
1 season,,HOU,NBA,,58.0,0.0,11.8,2.5,6.0,0.409,0.1,0.6,0.229,2.3,5.4,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,1.3,6.4
