Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24.0,TOT,BAA,,48.0,,,1.0,3.4,0.307,1.1,1.7,0.679,,0.8,1.8,3.2
1948-49,24.0,PHW,BAA,,27.0,,,1.1,3.1,0.341,0.9,1.6,0.581,,0.7,1.9,3.1
1948-49,24.0,BOS,BAA,,21.0,,,1.0,3.7,0.269,1.4,1.8,0.789,,0.9,1.7,3.4
Career,,,BAA,,48.0,,,1.0,3.4,0.307,1.1,1.7,0.679,,0.8,1.8,3.2
,,,,,,,,,,,,,,,,,
1 season,,PHW,BAA,,27.0,,,1.1,3.1,0.341,0.9,1.6,0.581,,0.7,1.9,3.1
1 season,,BOS,BAA,,21.0,,,1.0,3.7,0.269,1.4,1.8,0.789,,0.9,1.7,3.4
