Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1961-62,24.0,SYR,NBA,G,77.0,,16.4,2.2,5.2,0.429,1.7,2.2,0.773,2.5,2.3,2.6,6.2,Paul Neumann,6-1
1962-63,25.0,SYR,NBA,G,80.0,,19.8,3.0,6.3,0.471,2.3,2.8,0.815,2.5,2.8,2.8,8.2,Paul Neumann,6-1
1963-64,26.0,PHI,NBA,G,74.0,,26.7,4.4,9.9,0.443,2.8,3.6,0.789,3.3,3.9,2.9,11.6,Paul Neumann,6-1
1964-65,27.0,TOT,NBA,G,76.0,,26.8,4.8,10.2,0.473,3.1,4.0,0.772,2.6,3.1,2.9,12.7,Paul Neumann,6-1
1965-66,28.0,SFW,NBA,G,66.0,,26.2,5.2,12.4,0.42,4.0,4.8,0.836,3.2,2.8,2.6,14.4,Paul Neumann,6-1
1966-67,29.0,SFW,NBA,G,78.0,,31.0,4.9,11.7,0.424,4.0,5.0,0.8,3.5,4.4,3.4,13.9,Paul Neumann,6-1
