Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1961-62,22.0,CIN,NBA,C,58.0,,5.9,0.9,2.2,0.405,0.5,1.0,0.509,2.2,0.3,1.4,2.3,Bevo Nordmann,6-10
1962-63,23.0,TOT,NBA,C,53.0,,18.9,2.9,6.0,0.489,1.1,2.3,0.484,6.0,0.9,2.9,7.0,Bevo Nordmann,6-10
1963-64,24.0,TOT,NBA,C,19.0,,13.6,1.4,3.5,0.409,0.5,1.0,0.474,3.4,0.3,2.7,3.3,Bevo Nordmann,6-10
1964-65,25.0,BOS,NBA,C,3.0,,8.3,1.0,1.7,0.6,0.0,0.0,,2.7,1.0,1.7,2.0,Bevo Nordmann,6-10
