Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2021-22,19.0,HOU,NBA,G,24,0,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.8,1.7,0.488,0.455,0.7,1.3,0.533,0.3,1.1,1.4,1.7,0.6,0.0,1.1,0.9,3.2,Daishen Nix,6-5
2022-23,20.0,HOU,NBA,G,51,7,16.7,1.5,4.4,0.35,0.8,2.5,0.3,0.8,1.8,0.419,0.437,0.5,0.7,0.667,0.3,1.5,1.8,2.5,0.6,0.1,1.5,1.1,4.3,Daishen Nix,6-5
