Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,22.0,CLE,NBA,SG,61.0,,18.8,3.8,9.3,0.402,2.3,2.8,0.84,,,1.5,2.0,,,2.3,9.8
1972-73,23.0,TOT,NBA,SG,75.0,,18.9,3.5,8.4,0.417,1.7,2.2,0.774,,,1.5,2.5,,,2.6,8.7
1972-73,23.0,CLE,NBA,SG,6.0,,14.3,3.3,6.8,0.488,0.7,1.2,0.571,,,0.8,1.7,,,3.3,7.3
1972-73,23.0,POR,NBA,SG,69.0,,19.3,3.5,8.6,0.412,1.8,2.3,0.783,,,1.6,2.5,,,2.5,8.9
1973-74,24.0,POR,NBA,SG,8.0,,11.3,1.8,5.0,0.35,0.4,0.5,0.75,0.3,1.1,1.4,1.4,0.3,0.0,0.9,3.9
Career,,,NBA,,144.0,,18.4,3.5,8.6,0.408,1.9,2.4,0.806,0.3,1.1,1.5,2.2,0.3,0.0,2.4,8.9
,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,77.0,,18.5,3.3,8.2,0.408,1.7,2.1,0.782,0.3,1.1,1.6,2.4,0.3,0.0,2.4,8.4
2 seasons,,CLE,NBA,,67.0,,18.4,3.7,9.1,0.408,2.2,2.6,0.83,,,1.4,2.0,,,2.4,9.6
