Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22.0,BLB,NBA,,64,,,2.2,7.2,0.312,2.5,3.3,0.734,,2.4,3.0,6.9
1950-51,23.0,BLB,NBA,,13,,,1.3,4.3,0.304,1.3,1.8,0.739,1.4,1.5,2.5,3.9
Career,,,NBA,,77,,,2.1,6.7,0.311,2.3,3.1,0.734,1.4,2.3,2.9,6.4
