Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22.0,UTA,NBA,PG,40.0,,11.5,0.8,2.5,0.327,0.0,0.0,0.0,0.8,2.5,0.33,0.327,0.1,0.2,0.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.4,1.8
1981-82,23.0,UTA,NBA,PG,79.0,9.0,13.4,1.5,3.4,0.451,0.0,0.1,0.273,1.5,3.3,0.459,0.457,0.3,0.5,0.73,0.2,0.9,1.1,2.0,0.3,0.1,0.9,1.8,3.4
1982-83,24.0,IND,NBA,PG,82.0,24.0,17.5,2.0,4.4,0.453,0.0,0.2,0.0,2.0,4.2,0.47,0.453,0.5,0.7,0.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
Career,,,NBA,,201.0,33.0,14.7,1.6,3.6,0.435,0.0,0.1,0.12,1.6,3.5,0.446,0.437,0.4,0.5,0.75,0.3,0.8,1.1,2.0,0.5,0.1,1.0,2.0,3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,119.0,9.0,12.7,1.3,3.1,0.417,0.0,0.1,0.25,1.3,3.0,0.423,0.421,0.3,0.4,0.696,0.2,0.8,1.0,1.8,0.3,0.1,0.9,1.7,2.9
1 season,,IND,NBA,,82.0,24.0,17.5,2.0,4.4,0.453,0.0,0.2,0.0,2.0,4.2,0.47,0.453,0.5,0.7,0.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
