Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,25.0,MNL,NBA,G,35,,28.2,2.9,8.5,0.345,0.9,1.1,0.789,3.5,1.7,2.7,6.7,Whitey Skoog,5-11
1952-53,26.0,MNL,NBA,G,68,,14.6,1.5,3.9,0.386,0.7,0.9,0.754,1.8,1.2,2.0,3.7,Whitey Skoog,5-11
1953-54,27.0,MNL,NBA,G,71,,26.4,3.0,7.5,0.4,1.0,1.4,0.742,3.2,2.5,3.3,7.0,Whitey Skoog,5-11
1954-55,28.0,MNL,NBA,G,72,,32.8,4.6,11.6,0.395,1.7,2.2,0.806,4.2,3.5,3.7,10.9,Whitey Skoog,5-11
1955-56,29.0,MNL,NBA,G,72,,32.1,4.7,11.9,0.398,2.2,2.7,0.803,4.0,3.5,3.2,11.6,Whitey Skoog,5-11
1956-57,30.0,MNL,NBA,G,23,,28.5,3.4,9.6,0.355,1.9,2.0,0.936,3.1,3.3,2.8,8.7,Whitey Skoog,5-11
