Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1988-89,23.0,MIA,NBA,C,78,62,25.2,4.3,9.5,.448,0.0,0.1,.250,4.3,9.5,.449,.448,2.3,4.5,.511,2.6,4.4,7.0,0.7,0.6,1.2,2.6,3.3,10.9,Rony Seikaly,6-11
1989-90,24.0,MIA,NBA,C,74,72,32.6,6.6,13.1,.502,0.0,0.0,.000,6.6,13.1,.503,.502,3.5,5.8,.594,3.4,6.9,10.4,1.1,1.1,1.7,3.2,3.5,16.6,Rony Seikaly,6-11
1990-91,25.0,MIA,NBA,C,64,59,33.9,6.2,12.8,.481,0.0,0.1,.333,6.1,12.8,.482,.482,4.0,6.5,.619,3.2,7.8,11.1,1.5,0.8,1.3,3.2,3.3,16.4,Rony Seikaly,6-11
1991-92,26.0,MIA,NBA,C,79,78,35.4,5.9,12.0,.489,0.0,0.0,.000,5.9,11.9,.490,.489,4.7,6.4,.733,3.9,7.9,11.8,1.4,0.5,1.5,2.7,3.5,16.4,Rony Seikaly,6-11
1992-93,27.0,MIA,NBA,C,72,64,34.1,5.8,12.1,.480,0.0,0.1,.125,5.8,11.9,.484,.481,5.5,7.5,.735,3.6,8.2,11.8,1.4,0.5,1.2,2.8,3.6,17.1,Rony Seikaly,6-11
1993-94,28.0,MIA,NBA,C,72,60,33.5,5.4,11.2,.488,0.0,0.0,.000,5.4,11.1,.489,.488,4.2,5.9,.720,3.4,6.9,10.3,1.9,0.8,1.4,2.7,3.9,15.1,Rony Seikaly,6-11
1994-95,29.0,GSW,NBA,C,36,35,28.8,4.5,8.7,.516,0.0,0.0,,4.5,8.7,.516,.516,3.1,4.4,.694,2.1,5.3,7.4,1.3,0.6,1.0,2.9,3.4,12.1,Rony Seikaly,6-11
1995-96,30.0,GSW,NBA,C,64,60,28.3,4.5,8.9,.502,0.0,0.0,.667,4.4,8.8,.501,.504,3.2,4.4,.723,2.6,5.2,7.8,1.1,0.6,1.1,2.8,3.4,12.1,Rony Seikaly,6-11
1996-97,31.0,ORL,NBA,C,74,68,35.3,6.2,12.3,.507,0.0,0.0,.000,6.2,12.2,.509,.507,4.8,6.8,.714,3.7,5.8,9.5,1.2,0.7,1.4,2.9,3.7,17.3,Rony Seikaly,6-11
1997-98,32.0,TOT,NBA,C,56,49,29.2,4.5,10.3,.432,0.0,0.0,.000,4.5,10.3,.433,.432,4.4,5.9,.741,2.6,4.4,7.0,1.4,0.5,0.8,2.6,2.9,13.3,Rony Seikaly,6-11
1998-99,33.0,NJN,NBA,C,9,0,9.8,0.4,2.2,.200,0.0,0.0,,0.4,2.2,.200,.200,0.8,2.0,.389,0.6,1.8,2.3,0.2,0.4,0.7,1.1,1.7,1.7,Rony Seikaly,6-11
