Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1961-62,23.0,TOT,NBA,G-F,65,,20.7,3.0,7.6,.393,,,,3.0,7.6,.393,.393,1.9,3.3,.569,,,2.8,2.4,,2.9,7.8,Bob Sims,6-5
1967-68,29.0,ANA,ABA,G-F,2,,9.5,1.0,3.5,.286,0.0,0.0,,1.0,3.5,.286,.286,2.0,3.0,.667,,,0.5,1.0,0.0,3.0,4.0,Bob Sims,6-5
