Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1986-87,22.0,DET,NBA,F-C,82,2,17.8,2.0,3.5,.562,0.0,0.0,.000,2.0,3.5,.564,.562,1.3,2.1,.614,1.3,2.3,3.6,0.7,0.5,1.5,0.9,3.1,5.3,John Salley,6-11
1987-88,23.0,DET,NBA,F-C,82,16,24.4,3.1,5.6,.566,0.0,0.0,,3.1,5.6,.566,.566,2.3,3.2,.709,2.0,2.9,4.9,1.4,0.6,1.7,1.5,3.6,8.5,John Salley,6-11
1988-89,24.0,DET,NBA,F-C,67,21,21.8,2.5,5.0,.498,0.0,0.0,.000,2.5,4.9,.502,.498,2.0,2.9,.692,2.0,3.0,5.0,1.1,0.6,1.1,1.5,2.9,7.0,John Salley,6-11
1989-90,25.0,DET,NBA,F-C,82,12,23.3,2.5,5.0,.512,0.0,0.0,.250,2.5,4.9,.515,.513,2.1,3.0,.713,1.9,3.5,5.4,0.8,0.6,1.9,1.2,3.4,7.2,John Salley,6-11
1990-91,26.0,DET,NBA,F-C,74,1,22.3,2.4,5.1,.475,0.0,0.0,.000,2.4,5.1,.476,.475,2.5,3.5,.727,1.9,2.6,4.4,0.9,0.7,1.5,1.2,3.2,7.4,John Salley,6-11
1991-92,27.0,DET,NBA,F-C,72,38,24.6,3.5,6.8,.512,0.0,0.0,.000,3.5,6.7,.516,.512,2.6,3.6,.715,1.5,2.6,4.1,1.6,0.7,1.5,1.4,3.1,9.5,John Salley,6-11
1992-93,28.0,MIA,NBA,F-C,51,34,27.9,3.0,6.0,.502,0.0,0.0,,3.0,6.0,.502,.502,2.3,2.8,.799,2.2,3.9,6.1,1.6,0.6,1.4,2.0,3.8,8.3,John Salley,6-11
1993-94,29.0,MIA,NBA,F-C,76,45,25.1,2.7,5.7,.477,0.0,0.0,.667,2.7,5.7,.476,.479,2.2,3.0,.729,1.7,3.6,5.4,1.8,0.7,1.0,1.2,3.4,7.7,John Salley,6-11
1994-95,30.0,MIA,NBA,F-C,75,50,26.1,2.6,5.3,.499,0.0,0.0,,2.6,5.3,.499,.499,2.0,2.8,.739,1.5,3.0,4.5,1.6,0.6,1.1,1.3,3.7,7.3,John Salley,6-11
1995-96,31.0,TOT,NBA,F-C,42,6,16.0,1.5,3.3,.450,0.0,0.0,,1.5,3.3,.450,.450,1.4,2.0,.694,1.1,2.2,3.3,1.3,0.5,0.6,1.3,2.6,4.4,John Salley,6-11
1999-00,35.0,LAL,NBA,F-C,45,3,6.7,0.6,1.5,.362,0.0,0.0,,0.6,1.5,.362,.362,0.5,0.6,.750,0.4,1.0,1.4,0.6,0.2,0.3,0.4,1.5,1.6,John Salley,6-11
