Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1977-78,23.0,CHI,NBA,F,64.0,,10.9,1.9,4.1,0.454,0.6,0.9,0.661,1.0,1.0,2.0,0.7,0.2,0.0,0.7,1.1,4.3,Steve Sheppard,6-6
1978-79,24.0,TOT,NBA,F,42.0,,6.6,0.9,1.8,0.474,0.5,0.8,0.588,0.6,0.5,1.1,0.5,0.2,0.0,0.6,0.6,2.2,Steve Sheppard,6-6
