Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,26.0,FTW,NBA,F,62.0,,41.6,4.5,12.5,0.361,5.0,6.0,0.833,7.0,4.0,3.6,14.1,Fred Schaus,6-5
1952-53,27.0,FTW,NBA,F,69.0,,36.8,3.5,10.4,0.334,3.5,4.3,0.821,6.0,3.6,3.8,10.5,Fred Schaus,6-5
1953-54,28.0,NYK,NBA,F,44.0,,28.3,3.1,8.0,0.386,2.6,3.3,0.793,4.9,2.0,3.2,8.8,Fred Schaus,6-5
