Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1946-47,24.0,PHW,BAA,G,58,,,2.4,9.2,0.267,1.4,2.1,0.661,,0.6,1.4,6.3,George Senesky,6-2
1947-48,25.0,PHW,BAA,G,47,,,3.4,12.1,0.277,2.1,3.1,0.667,,1.1,1.9,8.8,George Senesky,6-2
1948-49,26.0,PHW,BAA,G,60,,,2.3,8.6,0.267,1.9,2.5,0.73,,3.9,2.2,6.5,George Senesky,6-2
1949-50,27.0,PHW,NBA,G,68,,,3.3,10.4,0.32,2.3,3.3,0.704,,3.9,2.4,9.0,George Senesky,6-2
1950-51,28.0,PHW,NBA,G,65,,,3.8,10.8,0.354,2.8,3.7,0.761,5.0,5.3,2.2,10.4,George Senesky,6-2
1951-52,29.0,PHW,NBA,G,57,,33.8,2.9,8.0,0.361,2.6,3.4,0.753,4.1,4.9,2.2,8.3,George Senesky,6-2
1952-53,30.0,PHW,NBA,G,69,,33.9,2.3,7.0,0.33,1.3,2.1,0.637,3.7,3.8,2.4,6.0,George Senesky,6-2
1953-54,31.0,PHW,NBA,G,58,,13.3,0.7,2.1,0.345,0.5,0.9,0.547,1.1,1.4,1.4,1.9,George Senesky,6-2
