Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1968-69,22.0,MIL,NBA,F,79.0,,27.9,3.5,7.8,0.45,1.2,2.0,0.587,,,10.2,1.7,,,3.3,8.1,Greg Smith,6-5
1969-70,23.0,MIL,NBA,F,82.0,,28.9,4.1,8.1,0.511,1.5,2.1,0.718,,,8.7,1.9,,,3.7,9.8,Greg Smith,6-5
1970-71,24.0,MIL,NBA,F,82.0,,29.6,5.0,9.7,0.512,1.7,2.6,0.662,,,7.2,2.8,,,3.5,11.7,Greg Smith,6-5
1971-72,25.0,TOT,NBA,F,82.0,,27.5,3.8,8.2,0.461,1.4,2.0,0.661,,,5.9,2.7,,,3.2,8.9,Greg Smith,6-5
1972-73,26.0,TOT,NBA,F,76.0,,21.2,3.1,6.4,0.482,1.0,1.7,0.586,,,5.0,1.6,,,2.9,7.1,Greg Smith,6-5
1973-74,27.0,POR,NBA,F,67.0,,13.1,1.5,3.4,0.434,0.7,1.2,0.608,1.0,1.9,2.8,1.2,0.6,0.1,1.9,3.7,Greg Smith,6-5
1974-75,28.0,POR,NBA,F,55.0,,9.4,1.3,2.7,0.486,0.6,0.9,0.667,0.5,1.1,1.6,0.5,0.4,0.1,1.7,3.2,Greg Smith,6-5
1975-76,29.0,POR,NBA,F,1.0,,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Greg Smith,6-5
