Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1957-58,23.0,PHW,NBA,F-C,71,,33.5,5.5,15.2,.360,1.9,3.1,.615,10.3,0.8,3.5,12.8,Woody Sauldsberry,6-7
1958-59,24.0,PHW,NBA,F-C,72,,38.1,7.0,19.2,.363,1.5,2.4,.625,11.5,1.0,3.8,15.4,Woody Sauldsberry,6-7
1959-60,25.0,PHW,NBA,F-C,71,,26.0,4.6,13.7,.334,0.8,1.5,.534,6.3,1.6,2.9,9.9,Woody Sauldsberry,6-7
1960-61,26.0,STL,NBA,F-C,69,,21.6,3.3,11.1,.299,0.8,1.4,.560,7.1,1.1,2.9,7.5,Woody Sauldsberry,6-7
1961-62,27.0,TOT,NBA,F-C,63,,28.0,4.7,13.8,.343,1.3,2.0,.642,8.5,1.4,2.8,10.7,Woody Sauldsberry,6-7
1962-63,28.0,TOT,NBA,F-C,77,,26.4,4.8,12.5,.379,1.4,2.1,.656,5.8,1.0,3.0,10.9,Woody Sauldsberry,6-7
1965-66,31.0,BOS,NBA,F-C,39,,13.6,2.1,6.4,.321,0.3,0.6,.500,3.6,0.4,2.4,4.4,Woody Sauldsberry,6-7
