Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1961-62,22.0,SYR,NBA,F,75,,27.8,6.9,15.7,.436,3.2,4.1,.771,6.8,1.3,3.5,16.9,Lee Shaffer,6-7
1962-63,23.0,SYR,NBA,F,80,,29.9,7.5,17.4,.429,3.7,4.7,.784,6.6,1.2,3.1,18.6,Lee Shaffer,6-7
1963-64,24.0,PHI,NBA,F,41,,24.7,5.3,14.3,.370,2.5,3.2,.767,5.0,0.9,2.8,13.1,Lee Shaffer,6-7
