Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1990-91,22.0,ORL,NBA,F,82.0,73.0,28.5,6.1,14.4,0.425,1.5,4.1,0.374,4.6,10.4,0.445,0.478,1.9,2.5,0.75,0.8,2.1,2.9,1.6,0.8,0.3,1.5,2.5,15.7,Dennis Scott,6-8
1991-92,23.0,ORL,NBA,F,18.0,15.0,33.8,7.4,18.4,0.402,1.6,4.9,0.326,5.8,13.4,0.43,0.446,3.6,3.9,0.901,0.8,2.9,3.7,1.9,1.1,0.5,1.7,2.7,19.9,Dennis Scott,6-8
1992-93,24.0,ORL,NBA,F,54.0,43.0,32.6,6.1,14.1,0.431,2.0,5.0,0.403,4.1,9.2,0.446,0.502,1.7,2.2,0.786,0.7,2.7,3.4,2.5,1.1,0.3,1.9,2.4,15.9,Dennis Scott,6-8
1993-94,25.0,ORL,NBA,F,82.0,37.0,27.8,4.7,11.6,0.405,1.9,4.7,0.399,2.8,6.8,0.408,0.486,1.5,1.9,0.774,0.7,2.0,2.7,2.6,1.0,0.4,1.1,2.0,12.8,Dennis Scott,6-8
1994-95,26.0,ORL,NBA,F,62.0,10.0,24.2,4.6,10.4,0.439,2.4,5.7,0.426,2.1,4.7,0.454,0.555,1.4,1.8,0.754,0.4,2.0,2.4,2.1,0.7,0.2,0.9,1.9,12.9,Dennis Scott,6-8
1995-96,27.0,ORL,NBA,F,82.0,82.0,37.1,6.0,13.6,0.44,3.3,7.7,0.425,2.7,6.0,0.458,0.559,2.2,2.7,0.82,0.8,3.0,3.8,3.0,1.1,0.4,1.5,2.1,17.5,Dennis Scott,6-8
1996-97,28.0,ORL,NBA,F,66.0,62.0,32.8,4.5,11.3,0.398,2.2,5.7,0.394,2.3,5.7,0.402,0.496,1.2,1.5,0.792,0.6,2.5,3.1,2.1,1.1,0.3,1.2,2.1,12.5,Dennis Scott,6-8
1997-98,29.0,TOT,NBA,F,81.0,45.0,28.3,4.1,10.2,0.397,1.5,4.2,0.365,2.5,6.0,0.42,0.473,1.3,1.6,0.808,0.6,2.5,3.0,1.9,0.7,0.5,1.3,1.9,11.0,Dennis Scott,6-8
1998-99,30.0,TOT,NBA,F,36.0,9.0,20.5,2.4,5.9,0.408,1.0,2.7,0.381,1.4,3.2,0.431,0.495,0.6,0.9,0.742,0.2,1.4,1.6,1.1,0.4,0.1,0.5,1.4,6.5,Dennis Scott,6-8
1999-00,31.0,VAN,NBA,F,66.0,0.0,19.1,1.9,5.0,0.375,1.1,2.9,0.376,0.8,2.2,0.375,0.482,0.7,0.9,0.842,0.2,1.4,1.6,1.0,0.4,0.1,0.5,1.6,5.6,Dennis Scott,6-8
