Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1968-69,24.0,DLC,ABA,C,77.0,,28.2,3.2,8.1,0.395,0.0,0.0,,3.2,8.1,0.395,0.395,1.5,2.8,0.542,3.5,7.0,10.5,0.8,1.5,4.3,7.9,John Smith,7-0
1969-70,25.0,TOT,ABA,C,70.0,,17.0,1.5,4.1,0.37,0.0,0.0,0.0,1.5,4.0,0.372,0.37,0.8,1.3,0.596,1.9,3.9,5.8,0.8,1.2,2.6,3.8,John Smith,7-0
