Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,22.0,BUF,NBA,C,78,,40.8,7.4,16.3,.454,2.5,4.7,.534,,,15.2,1.4,,,,3.9,17.3,Elmore Smith,7-0
1972-73,23.0,BUF,NBA,C,76,,37.2,7.9,16.4,.482,2.5,4.4,.558,,,12.4,2.5,,,,3.9,18.3,Elmore Smith,7-0
1973-74,24.0,LAL,NBA,C,81,,36.1,5.4,11.7,.457,1.8,3.1,.590,2.5,8.7,11.2,1.9,0.9,4.9,,3.8,12.5,Elmore Smith,7-0
1974-75,25.0,LAL,NBA,C,74,,31.6,4.7,9.5,.493,1.5,3.1,.485,2.8,8.1,10.9,2.0,1.1,2.9,,3.4,10.9,Elmore Smith,7-0
1975-76,26.0,MIL,NBA,C,78,,36.0,6.4,12.3,.518,2.8,4.5,.632,2.6,8.9,11.4,1.2,1.0,3.1,,3.4,15.6,Elmore Smith,7-0
1976-77,27.0,TOT,NBA,C,70,,20.9,3.4,7.2,.475,1.7,3.0,.549,1.6,4.6,6.3,0.6,0.5,2.1,,3.0,8.6,Elmore Smith,7-0
1977-78,28.0,CLE,NBA,C,81,,24.6,5.0,10.0,.497,2.5,3.8,.663,2.2,6.2,8.4,0.7,0.6,2.2,1.7,3.0,12.5,Elmore Smith,7-0
1978-79,29.0,CLE,NBA,C,24,,13.8,2.9,5.4,.531,0.8,1.1,.692,1.9,2.5,4.4,0.5,0.3,0.7,1.8,2.5,6.5,Elmore Smith,7-0
