Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1970-71,22.0,VIR,ABA,G-F,84.0,,37.9,10.7,23.2,0.463,0.2,0.8,0.246,10.5,22.4,0.471,0.467,5.4,7.3,0.746,1.8,3.4,5.2,5.6,,,3.8,3.5,27.1,Charlie Scott,6-5
1971-72,23.0,TOT,TOT,G-F,79.0,,41.0,13.1,29.2,0.448,0.4,1.4,0.264,12.7,27.8,0.457,0.454,6.9,8.5,0.803,2.2,,5.0,4.7,,,4.3,3.5,33.4,Charlie Scott,6-5
1972-73,24.0,PHO,NBA,G-F,81.0,,37.8,10.0,22.3,0.446,,,,10.0,22.3,0.446,0.446,5.4,6.9,0.784,,,4.2,6.1,,,,3.8,25.3,Charlie Scott,6-5
1973-74,25.0,PHO,NBA,G-F,52.0,,38.5,10.3,22.5,0.459,,,,10.3,22.5,0.459,0.459,4.7,6.1,0.781,1.2,3.0,4.3,5.2,1.9,0.4,,3.7,25.4,Charlie Scott,6-5
1974-75,26.0,PHO,NBA,G-F,69.0,,37.6,10.2,23.1,0.441,,,,10.2,23.1,0.441,0.441,4.0,5.1,0.781,1.0,2.9,4.0,4.5,1.6,0.3,,4.3,24.3,Charlie Scott,6-5
1975-76,27.0,BOS,NBA,G-F,82.0,,35.5,7.2,16.0,0.449,,,,7.2,16.0,0.449,0.449,3.3,4.1,0.797,1.3,3.1,4.4,4.2,1.3,0.3,,4.3,17.6,Charlie Scott,6-5
1976-77,28.0,BOS,NBA,G-F,43.0,,36.8,7.6,17.1,0.444,,,,7.6,17.1,0.444,0.444,3.0,4.0,0.746,1.2,3.2,4.4,4.6,1.4,0.3,,3.6,18.2,Charlie Scott,6-5
1977-78,29.0,TOT,NBA,G-F,79.0,,31.3,5.5,12.6,0.438,,,,5.5,12.6,0.438,0.438,2.5,3.3,0.746,0.8,2.4,3.2,4.8,1.4,0.2,3.0,3.2,13.5,Charlie Scott,6-5
1978-79,30.0,DEN,NBA,G-F,79.0,,33.1,5.0,10.8,0.46,,,,5.0,10.8,0.46,0.46,2.0,2.7,0.749,0.7,2.0,2.7,5.4,1.0,0.4,3.2,3.6,12.0,Charlie Scott,6-5
1979-80,31.0,DEN,NBA,G-F,69.0,,27.0,4.0,10.0,0.401,0.0,0.2,0.182,4.0,9.8,0.405,0.403,1.2,1.7,0.72,0.7,1.7,2.4,3.6,0.7,0.3,2.4,2.9,9.3,Charlie Scott,6-5
