Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,24.0,TOT,NBA,F,40.0,,12.4,1.2,3.5,0.348,0.9,1.6,0.538,2.5,1.2,1.3,3.3,Joe Smyth,6-3
