Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1995-96,20.0,GSW,NBA,F,82.0,82.0,34.4,5.7,12.5,0.458,0.1,0.3,0.357,5.6,12.1,0.461,0.463,3.7,4.8,0.773,3.7,5.1,8.7,1.0,1.0,1.6,1.7,2.7,15.3,Joe Smith,6-10
1996-97,21.0,GSW,NBA,F,80.0,80.0,38.6,7.3,16.2,0.454,0.2,0.6,0.261,7.2,15.6,0.461,0.459,3.8,4.7,0.814,3.3,5.2,8.5,1.6,0.9,1.1,2.4,3.1,18.7,Joe Smith,6-10
1997-98,22.0,TOT,NBA,F,79.0,55.0,29.7,5.9,13.5,0.434,0.0,0.1,0.0,5.9,13.4,0.437,0.434,2.9,3.7,0.775,2.5,3.4,6.0,1.2,0.8,0.6,2.0,3.3,14.6,Joe Smith,6-10
1998-99,23.0,MIN,NBA,F,43.0,42.0,33.0,5.2,12.1,0.427,0.0,0.1,0.0,5.2,12.1,0.43,0.427,3.3,4.4,0.755,3.6,4.7,8.2,1.6,0.7,1.5,1.5,3.4,13.7,Joe Smith,6-10
1999-00,24.0,MIN,NBA,F,78.0,9.0,25.3,3.7,8.0,0.464,0.0,0.0,1.0,3.7,8.0,0.463,0.465,2.5,3.3,0.756,2.4,3.8,6.2,1.1,0.6,1.1,1.5,3.9,9.9,Joe Smith,6-10
2000-01,25.0,DET,NBA,F,69.0,59.0,28.1,4.5,11.1,0.403,0.0,0.1,0.0,4.5,11.0,0.405,0.403,3.3,4.2,0.805,2.3,4.8,7.1,1.1,0.7,0.7,1.3,3.7,12.3,Joe Smith,6-10
2001-02,26.0,MIN,NBA,F,72.0,63.0,26.7,4.1,8.1,0.511,0.0,0.0,0.667,4.1,8.0,0.51,0.513,2.4,2.9,0.83,2.1,4.2,6.3,1.1,0.5,0.8,1.2,3.5,10.7,Joe Smith,6-10
2002-03,27.0,MIN,NBA,F,54.0,21.0,20.7,2.8,6.1,0.46,0.0,0.0,0.0,2.8,6.0,0.463,0.46,1.9,2.4,0.779,2.1,2.9,5.0,0.7,0.3,1.0,0.8,3.2,7.5,Joe Smith,6-10
2003-04,28.0,MIL,NBA,F,76.0,76.0,29.7,4.1,9.3,0.439,0.0,0.1,0.2,4.1,9.3,0.441,0.44,2.7,3.2,0.859,3.0,5.4,8.5,1.0,0.6,1.2,1.1,2.8,10.9,Joe Smith,6-10
2004-05,29.0,MIL,NBA,F,74.0,73.0,30.6,4.3,8.4,0.514,0.0,0.0,0.0,4.3,8.4,0.515,0.514,2.4,3.1,0.768,2.4,4.9,7.3,0.9,0.6,0.5,1.1,3.0,11.0,Joe Smith,6-10
2005-06,30.0,MIL,NBA,F,44.0,5.0,20.2,3.3,6.9,0.475,0.0,0.0,0.0,3.3,6.9,0.479,0.475,2.0,2.6,0.774,1.9,3.3,5.2,0.7,0.5,0.3,0.9,2.7,8.6,Joe Smith,6-10
2006-07,31.0,TOT,NBA,F,65.0,11.0,23.1,3.3,7.3,0.449,0.0,0.1,0.0,3.3,7.3,0.453,0.449,1.9,2.3,0.845,1.8,4.3,6.2,0.8,0.6,0.4,1.2,2.3,8.5,Joe Smith,6-10
2007-08,32.0,TOT,NBA,F,77.0,36.0,22.4,4.1,8.5,0.478,0.0,0.0,0.0,4.1,8.4,0.48,0.478,2.0,2.6,0.755,2.1,3.1,5.2,0.9,0.4,0.6,0.9,2.4,10.1,Joe Smith,6-10
2008-09,33.0,TOT,NBA,F,57.0,3.0,19.3,2.7,5.8,0.468,0.1,0.1,0.429,2.7,5.7,0.469,0.473,1.0,1.4,0.72,1.6,3.1,4.6,0.7,0.3,0.7,0.4,2.1,6.6,Joe Smith,6-10
2009-10,34.0,ATL,NBA,F,64.0,1.0,9.3,1.2,3.0,0.399,0.0,0.1,0.143,1.2,2.9,0.409,0.402,0.6,0.8,0.813,1.0,1.4,2.5,0.3,0.1,0.3,0.3,1.5,3.0,Joe Smith,6-10
2010-11,35.0,TOT,NBA,F,16.0,3.0,4.3,0.2,1.0,0.188,0.0,0.0,,0.2,1.0,0.188,0.188,0.1,0.1,1.0,0.2,1.1,1.3,0.3,0.0,0.3,0.3,0.8,0.5,Joe Smith,6-10
