Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,24.0,SYR,NBA,G-F,66,,33.5,3.1,9.3,.335,2.8,3.7,.759,3.4,3.3,2.5,9.1,Paul Seymour,6-1
1952-53,25.0,SYR,NBA,G-F,67,,40.1,4.6,11.9,.383,5.1,6.2,.817,3.7,4.4,3.1,14.2,Paul Seymour,6-1
1953-54,26.0,SYR,NBA,G-F,71,,38.4,4.5,11.8,.377,4.2,5.2,.813,4.1,5.1,2.6,13.1,Paul Seymour,6-1
1954-55,27.0,SYR,NBA,G-F,72,,41.0,5.2,14.4,.362,4.2,5.1,.811,4.3,6.7,1.9,14.6,Paul Seymour,6-1
1955-56,28.0,SYR,NBA,G-F,57,,32.0,4.0,11.8,.339,3.3,4.1,.807,2.7,4.8,2.3,11.3,Paul Seymour,6-1
1956-57,29.0,SYR,NBA,G-F,65,,19.0,2.2,6.8,.324,1.6,1.9,.821,2.0,3.0,1.4,6.0,Paul Seymour,6-1
1957-58,30.0,SYR,NBA,G-F,64,,11.9,1.7,4.9,.340,0.8,1.0,.841,1.7,1.5,1.4,4.2,Paul Seymour,6-1
1958-59,31.0,SYR,NBA,G-F,21,,12.7,1.5,4.7,.327,1.2,1.4,.897,1.9,1.7,1.2,4.3,Paul Seymour,6-1
