Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1999-00,22.0,MIN,NBA,F,73.0,53.0,29.7,4.7,9.2,0.511,0.4,1.1,0.359,4.3,8.1,0.531,0.532,1.8,2.2,0.826,1.2,2.5,3.7,2.8,0.8,0.3,1.1,2.4,11.6,Wally Szczerbiak,6-7
2000-01,23.0,MIN,NBA,F,82.0,82.0,34.8,5.7,11.2,0.51,0.3,0.9,0.338,5.4,10.3,0.526,0.524,2.2,2.5,0.87,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8,14.0,Wally Szczerbiak,6-7
2001-02,24.0,MIN,NBA,F,82.0,82.0,38.0,7.4,14.6,0.508,1.1,2.3,0.455,6.4,12.3,0.517,0.544,2.8,3.3,0.831,1.5,3.3,4.8,3.1,0.8,0.3,2.2,2.3,18.7,Wally Szczerbiak,6-7
2002-03,25.0,MIN,NBA,F,52.0,42.0,35.3,6.8,14.0,0.481,1.2,2.8,0.421,5.6,11.2,0.497,0.523,2.9,3.3,0.867,1.0,3.6,4.6,2.6,0.8,0.4,1.7,2.4,17.6,Wally Szczerbiak,6-7
2003-04,26.0,MIN,NBA,F,28.0,0.0,22.2,3.8,8.4,0.449,0.7,1.6,0.435,3.1,6.8,0.453,0.492,1.9,2.3,0.828,0.9,2.3,3.1,1.2,0.4,0.0,1.0,1.5,10.2,Wally Szczerbiak,6-7
2004-05,27.0,MIN,NBA,F,81.0,37.0,31.6,5.7,11.3,0.506,0.8,2.1,0.373,5.0,9.3,0.536,0.54,3.2,3.8,0.855,1.0,2.7,3.7,2.4,0.5,0.2,1.6,2.2,15.5,Wally Szczerbiak,6-7
2005-06,28.0,TOT,NBA,F,72.0,71.0,37.9,6.8,14.1,0.487,1.4,3.5,0.4,5.4,10.5,0.517,0.538,3.9,4.3,0.897,1.1,3.3,4.3,3.0,0.6,0.3,1.9,2.1,19.0,Wally Szczerbiak,6-7
2006-07,29.0,BOS,NBA,F,32.0,19.0,28.1,5.0,12.1,0.415,1.4,3.3,0.415,3.7,8.8,0.415,0.472,3.5,3.9,0.897,0.5,2.6,3.1,1.7,0.6,0.1,1.7,2.0,15.0,Wally Szczerbiak,6-7
2007-08,30.0,TOT,NBA,F,75.0,2.0,23.1,4.1,9.6,0.431,1.2,2.9,0.413,2.9,6.7,0.438,0.493,2.0,2.3,0.851,0.5,2.4,2.9,1.4,0.3,0.2,1.0,1.4,11.5,Wally Szczerbiak,6-7
2008-09,31.0,CLE,NBA,F,74.0,5.0,20.6,2.4,5.4,0.45,0.9,2.3,0.411,1.5,3.1,0.478,0.536,1.2,1.4,0.849,0.6,2.6,3.1,1.1,0.4,0.1,0.7,1.8,7.0,Wally Szczerbiak,6-7
