Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1965-66,24.0,NYK,NBA,F-C,80,,23.7,4.7,10.3,.455,3.2,4.7,.686,,,6.2,2.3,,,3.0,12.6,Dave Stallworth,6-7
1966-67,25.0,NYK,NBA,F-C,76,,24.9,5.0,10.7,.466,3.0,4.2,.716,,,6.2,1.9,,,3.0,13.0,Dave Stallworth,6-7
1969-70,28.0,NYK,NBA,F-C,82,,16.8,2.9,6.8,.429,2.0,2.7,.716,,,3.9,1.7,,,2.4,7.8,Dave Stallworth,6-7
1970-71,29.0,NYK,NBA,F-C,81,,19.3,3.6,8.5,.431,2.1,2.8,.735,,,4.3,1.3,,,2.2,9.4,Dave Stallworth,6-7
1971-72,30.0,TOT,NBA,F-C,78,,26.2,4.3,10.0,.432,1.9,2.4,.809,,,5.6,2.0,,,2.8,10.6,Dave Stallworth,6-7
1972-73,31.0,BAL,NBA,F-C,73,,16.7,2.5,6.0,.414,1.1,1.4,.772,,,3.2,1.5,,,1.9,6.0,Dave Stallworth,6-7
1973-74,32.0,CAP,NBA,F-C,45,,10.2,1.7,4.2,.401,1.0,1.2,.855,1.2,1.6,2.8,0.6,0.6,0.1,1.4,4.4,Dave Stallworth,6-7
1974-75,33.0,NYK,NBA,F-C,7,,8.1,0.7,2.6,.278,0.0,0.0,,0.9,2.0,2.9,0.3,0.4,0.4,1.4,1.4,Dave Stallworth,6-7
