Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1957-58,25.0,NYK,NBA,F,72.0,,23.1,4.4,11.6,0.379,2.3,3.6,0.642,6.4,1.0,3.2,11.1,Guy Sparrow,6-6
1958-59,26.0,TOT,NBA,F,67.0,,12.6,1.9,6.1,0.318,1.2,2.1,0.565,3.6,1.0,2.4,5.0,Guy Sparrow,6-6
