Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1971-72,22.0,POR,NBA,C,22,,20.4,3.3,7.9,0.416,1.7,2.9,0.594,6.1,0.9,3.3,8.3,William Smith,7-0
1972-73,23.0,POR,NBA,C,8,,5.4,1.1,1.9,0.6,0.6,1.0,0.625,1.0,0.1,1.0,2.9,William Smith,7-0
