Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1964-65,23.0,NYK,NBA,C-F,75.0,,34.5,6.1,14.3,0.424,3.3,5.1,0.662,9.7,1.2,4.2,15.5,Jim Barnes,6-8
1965-66,24.0,TOT,NBA,C-F,73.0,,30.0,4.8,11.2,0.425,2.9,4.2,0.684,10.3,1.3,3.9,12.4,Jim Barnes,6-8
1966-67,25.0,LAL,NBA,C-F,80.0,,17.5,2.7,6.2,0.437,1.6,2.3,0.684,5.6,0.6,3.3,7.0,Jim Barnes,6-8
1967-68,26.0,TOT,NBA,C-F,79.0,,18.0,2.8,6.3,0.443,1.7,2.4,0.696,5.3,0.7,3.3,7.3,Jim Barnes,6-8
1968-69,27.0,TOT,NBA,C-F,59.0,,12.0,1.9,4.4,0.441,1.3,1.9,0.676,3.8,0.5,2.1,5.2,Jim Barnes,6-8
1969-70,28.0,BOS,NBA,C-F,77.0,,13.6,2.3,5.6,0.41,1.2,1.7,0.742,4.5,0.7,3.0,5.9,Jim Barnes,6-8
1970-71,29.0,BAL,NBA,C-F,11.0,,9.1,1.4,2.5,0.536,0.6,1.0,0.636,1.5,0.7,2.1,3.4,Jim Barnes,6-8
