Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2003-04,23.0,ORL,NBA,G-F,73.0,36.0,24.5,2.5,6.2,0.403,0.9,2.6,0.358,1.6,3.7,0.434,0.477,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8,6.8,Keith Bogans,6-5
2004-05,24.0,CHA,NBA,G-F,74.0,42.0,24.2,3.5,9.3,0.381,0.8,2.3,0.329,2.8,7.0,0.398,0.422,1.8,2.5,0.727,1.0,2.0,3.1,1.8,0.9,0.1,1.6,2.3,9.6,Keith Bogans,6-5
2005-06,25.0,TOT,NBA,G-F,72.0,31.0,26.6,3.0,7.6,0.395,0.9,2.8,0.325,2.1,4.8,0.436,0.455,1.8,2.6,0.683,0.8,2.8,3.5,1.8,1.0,0.1,1.3,2.3,8.6,Keith Bogans,6-5
2006-07,26.0,ORL,NBA,G-F,59.0,18.0,16.8,1.7,4.2,0.404,0.9,2.3,0.387,0.8,1.8,0.426,0.512,0.8,1.1,0.746,0.3,1.3,1.6,1.0,0.5,0.0,0.8,1.7,5.1,Keith Bogans,6-5
2007-08,27.0,ORL,NBA,G-F,82.0,35.0,26.8,2.9,7.2,0.41,1.8,5.0,0.362,1.1,2.2,0.52,0.536,1.0,1.3,0.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0,8.7,Keith Bogans,6-5
2008-09,28.0,TOT,NBA,G-F,65.0,15.0,19.6,1.8,5.0,0.367,1.1,3.4,0.339,0.7,1.6,0.425,0.481,0.8,0.9,0.912,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6,Keith Bogans,6-5
2009-10,29.0,SAS,NBA,G-F,79.0,50.0,19.7,1.5,3.8,0.403,0.9,2.5,0.357,0.6,1.3,0.49,0.52,0.5,0.6,0.74,0.3,1.9,2.2,1.2,0.6,0.2,0.7,2.0,4.4,Keith Bogans,6-5
2010-11,30.0,CHI,NBA,G-F,82.0,82.0,17.8,1.5,3.7,0.404,1.1,2.9,0.38,0.4,0.9,0.486,0.55,0.3,0.4,0.656,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4,Keith Bogans,6-5
2011-12,31.0,NJN,NBA,G-F,5.0,1.0,18.8,1.6,4.2,0.381,0.6,2.4,0.25,1.0,1.8,0.556,0.452,0.4,1.0,0.4,1.0,1.2,2.2,0.6,0.4,0.0,0.6,3.0,4.2,Keith Bogans,6-5
2012-13,32.0,BRK,NBA,G-F,74.0,23.0,19.0,1.5,3.8,0.38,1.1,3.3,0.343,0.3,0.5,0.615,0.528,0.1,0.2,0.647,0.2,1.4,1.6,1.0,0.4,0.1,0.7,1.5,4.2,Keith Bogans,6-5
2013-14,33.0,BOS,NBA,G-F,6.0,0.0,9.2,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.75,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0,Keith Bogans,6-5
