Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1979-80,22.0,IND,NBA,G-F,82,,24.7,3.4,7.4,.452,0.0,0.1,.400,3.3,7.4,.452,.453,1.7,2.1,.782,0.8,1.9,2.7,3.1,2.6,0.6,2.0,2.4,8.4,Dudley Bradley,6-6
1980-81,23.0,IND,NBA,G-F,82,,22.8,3.2,6.8,.474,0.0,0.2,.125,3.2,6.6,.484,.476,1.5,2.2,.702,0.9,1.5,2.4,2.3,2.3,0.5,1.5,2.9,8.0,Dudley Bradley,6-6
1981-82,24.0,PHO,NBA,G-F,64,3,14.6,2.0,4.4,.445,0.0,0.1,.250,1.9,4.3,.448,.447,1.2,1.6,.740,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1,Dudley Bradley,6-6
1982-83,25.0,CHI,NBA,G-F,58,11,11.8,1.4,2.7,.516,0.0,0.1,.200,1.4,2.7,.526,.519,0.6,0.8,.800,0.5,1.3,1.8,1.8,0.8,0.2,1.0,1.6,3.5,Dudley Bradley,6-6
1984-85,27.0,WSB,NBA,G-F,73,24,16.9,1.9,4.1,.475,0.3,0.9,.313,1.7,3.2,.519,.508,0.7,1.1,.684,0.5,1.4,1.8,2.4,1.3,0.3,1.2,2.1,4.9,Dudley Bradley,6-6
1985-86,28.0,WSB,NBA,G-F,70,7,12.0,1.0,3.0,.349,0.2,1.0,.250,0.8,2.0,.397,.390,0.5,0.8,.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8,Dudley Bradley,6-6
1986-87,29.0,MIL,NBA,G-F,68,2,13.2,1.1,3.1,.357,0.2,0.7,.260,0.9,2.4,.387,.387,0.7,0.9,.810,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1,Dudley Bradley,6-6
1987-88,30.0,TOT,NBA,G-F,65,15,22.1,2.4,5.6,.427,0.6,1.6,.363,1.8,4.0,.452,.478,1.1,1.5,.763,0.4,1.6,2.0,2.3,1.8,0.7,1.4,2.6,6.5,Dudley Bradley,6-6
1988-89,31.0,ATL,NBA,G-F,38,0,7.0,0.7,2.3,.326,0.2,0.8,.258,0.5,1.4,.364,.372,0.2,0.4,.500,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.1,1.9,Dudley Bradley,6-6
