Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1973-74,22.0,NYK,NBA,F,1,,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Bell,6-5
1974-75,23.0,NYK,NBA,F,52,,8.9,1.3,3.5,0.376,0.4,0.7,0.556,0.9,1.1,2.0,0.5,0.4,0.2,1.0,3.0,Dennis Bell,6-5
1975-76,24.0,NYK,NBA,F,10,,7.6,0.8,2.1,0.381,0.3,0.7,0.429,0.4,1.0,1.4,0.3,0.6,0.1,1.1,1.9,Dennis Bell,6-5
