Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1952-53,22.0,TOT,NBA,G,26.0,,10.4,1.1,4.0,0.276,1.3,1.8,0.708,1.1,0.7,1.5,3.5,Dick Bunt,6-0
