Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1964-65,22.0,BAL,NBA,F,41,,8.2,1.1,2.7,.414,,,,1.1,2.7,.414,.414,1.1,1.5,.714,,,2.0,0.5,,0.9,3.3,Gary Bradds,6-8
1965-66,23.0,BAL,NBA,F,3,,5.0,0.7,2.0,.333,,,,0.7,2.0,.333,.333,1.0,1.3,.750,,,2.7,0.3,,0.3,2.3,Gary Bradds,6-8
1967-68,25.0,OAK,ABA,F,49,,21.5,4.1,9.0,.452,0.0,0.1,.000,4.1,8.9,.456,.452,4.5,5.8,.781,,,5.9,1.0,1.7,2.7,12.6,Gary Bradds,6-8
1968-69,26.0,OAK,ABA,F,75,,30.0,6.9,13.9,.497,0.0,0.1,.143,6.9,13.8,.499,.497,4.9,5.9,.820,2.6,5.1,7.7,1.2,2.3,3.3,18.7,Gary Bradds,6-8
1969-70,27.0,WSA,ABA,F,60,,20.7,4.9,10.1,.480,0.0,0.1,.000,4.9,10.1,.484,.480,3.6,4.4,.828,1.6,4.1,5.6,0.9,2.0,3.0,13.4,Gary Bradds,6-8
