Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1959-60,27.0,NYK,NBA,G,31,,14.5,2.3,6.0,0.378,0.9,1.4,0.651,2.8,1.8,1.9,5.4,Whitey Bell,6-0
1960-61,28.0,NYK,NBA,G,5,,9.0,1.4,3.6,0.389,0.2,0.6,0.333,1.4,0.2,1.4,3.0,Whitey Bell,6-0
