Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS,Player,Ht
1968-69,22.0,NOB,ABA,G,77.0,,17.1,2.7,6.9,0.392,0.6,2.1,0.309,2.0,4.8,0.429,0.439,1.5,1.7,0.842,0.3,1.2,1.5,2.2,,1.5,1.7,7.5,Mike Butler,6-2
1969-70,23.0,NOB,ABA,G,83.0,,20.8,3.6,9.6,0.373,1.0,3.6,0.29,2.5,6.0,0.422,0.427,1.6,1.9,0.839,0.1,1.3,1.4,1.6,,1.2,2.3,9.9,Mike Butler,6-2
1970-71,24.0,UTS,ABA,G,71.0,,19.9,3.8,9.1,0.42,0.5,1.8,0.256,3.4,7.3,0.459,0.444,2.2,2.4,0.911,0.3,1.5,1.8,2.6,,1.5,2.0,10.2,Mike Butler,6-2
1971-72,25.0,UTS,ABA,G,14.0,,6.9,1.0,2.6,0.389,0.2,0.6,0.333,0.8,1.9,0.407,0.431,0.4,0.5,0.857,0.3,0.4,0.7,0.9,,0.9,1.3,2.6,Mike Butler,6-2
