Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1949-50,23.0,SHE,NBA,F-C,59,,,4.0,12.2,.326,4.2,6.0,.690,,3.5,4.7,12.1,Bob Brannum,6-5
1951-52,25.0,BOS,NBA,F-C,66,,20.1,2.3,6.1,.369,1.6,2.6,.626,6.2,1.2,3.6,6.1,Bob Brannum,6-5
1952-53,26.0,BOS,NBA,F-C,71,,26.8,2.6,7.6,.348,1.5,2.6,.595,7.6,2.1,4.0,6.8,Bob Brannum,6-5
1953-54,27.0,BOS,NBA,F-C,71,,24.4,2.0,6.4,.309,1.8,2.9,.626,7.2,2.0,3.9,5.8,Bob Brannum,6-5
1954-55,28.0,BOS,NBA,F-C,71,,22.9,2.5,6.5,.378,1.3,1.8,.709,6.9,1.8,3.3,6.2,Bob Brannum,6-5
