Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,26.0,MLH,NBA,F-G,66,,30.0,3.0,10.1,.299,3.9,5.3,.731,5.1,2.7,4.1,9.9,Don Boven,6-4
1952-53,27.0,FTW,NBA,F-G,17,,22.2,2.1,6.5,.324,1.9,2.5,.744,3.4,1.2,3.4,6.1,Don Boven,6-4
