Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,22.0,DLC,ABA,G-F,78.0,,38.1,4.8,9.7,0.493,0.0,0.2,0.231,4.8,9.6,0.498,0.495,3.7,4.2,0.872,,,3.8,3.7,2.4,2.6,13.3,Charlie Beasley,6-5
1968-69,23.0,DLC,ABA,G-F,75.0,,22.9,2.9,6.7,0.435,0.0,0.2,0.067,2.9,6.5,0.446,0.436,2.1,2.6,0.839,0.3,1.8,2.1,2.8,1.7,2.1,8.0,Charlie Beasley,6-5
1969-70,24.0,DLC,ABA,G-F,80.0,,26.9,3.7,8.3,0.438,0.2,0.9,0.264,3.4,7.4,0.459,0.452,2.9,3.3,0.882,0.4,2.2,2.6,3.5,2.2,2.8,10.4,Charlie Beasley,6-5
1970-71,25.0,TOT,ABA,G-F,48.0,,10.6,1.2,2.8,0.419,0.1,0.5,0.269,1.0,2.3,0.455,0.445,0.8,1.0,0.816,0.3,0.7,1.0,1.7,0.9,1.4,3.4,Charlie Beasley,6-5
