Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,23.0,MLH,NBA,F-G,69,,21.7,2.7,7.3,.366,2.0,3.0,.668,3.1,1.1,2.2,7.4,Irv Bemoras,6-3
1956-57,26.0,STL,NBA,F-G,62,,15.9,2.0,6.2,.322,1.1,1.7,.680,2.0,0.7,1.2,5.1,Irv Bemoras,6-3
