Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,24.0,BOS,NBA,G-F,59,,10.9,1.0,3.2,.314,0.2,0.4,.560,1.7,0.9,2.0,2.3,Ernie Barrett,6-3
1955-56,26.0,BOS,NBA,G-F,72,,20.2,2.9,7.4,.388,1.3,1.6,.788,3.4,2.4,2.6,7.0,Ernie Barrett,6-3
