Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22.0,MMF,ABA,SF,45,,16.8,2.4,5.5,0.434,0.0,0.2,0.222,2.4,5.3,0.442,0.438,1.8,2.8,0.632,0.8,1.8,2.6,1.4,1.8,2.0,6.6
1969-70,23.0,MMF,ABA,SF,5,,22.8,3.0,7.0,0.429,0.0,0.4,0.0,3.0,6.6,0.455,0.429,2.8,3.4,0.824,1.0,3.4,4.4,2.2,3.6,2.8,8.8
Career,,,ABA,,50,,17.4,2.5,5.7,0.433,0.0,0.2,0.182,2.4,5.5,0.443,0.437,1.9,2.8,0.655,0.9,2.0,2.8,1.5,2.0,2.1,6.8
