Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,33.0,TOT,BAA,,61.0,,,3.2,10.1,0.315,2.7,3.4,0.8,,1.7,3.1,9.0
1948-49,33.0,INJ,BAA,,8.0,,,1.5,8.4,0.179,1.8,2.3,0.778,,1.4,2.3,4.8
1948-49,33.0,BLB,BAA,,53.0,,,3.4,10.4,0.332,2.8,3.5,0.802,,1.7,3.3,9.7
Career,,,BAA,,61.0,,,3.2,10.1,0.315,2.7,3.4,0.8,,1.7,3.1,9.0
,,,,,,,,,,,,,,,,,
1 season,,BLB,BAA,,53.0,,,3.4,10.4,0.332,2.8,3.5,0.802,,1.7,3.3,9.7
1 season,,INJ,BAA,,8.0,,,1.5,8.4,0.179,1.8,2.3,0.778,,1.4,2.3,4.8
