Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23.0,MEM,NBA,C,15.0,0.0,5.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.4,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.9,0.9
2003-04,24.0,TOT,NBA,C,7.0,0.0,2.1,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.1,0.3,0.5,0.0,0.1,0.1,0.0,0.1,0.1,0.3,0.4,0.1
2003-04,24.0,PHO,NBA,C,4.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.5,0.3,0.0
2003-04,24.0,NYK,NBA,C,3.0,0.0,1.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.3
Career,,,NBA,,22.0,0.0,4.6,0.2,1.1,0.208,0.0,0.0,,0.2,1.1,0.208,0.208,0.2,0.5,0.417,0.3,0.4,0.7,0.0,0.0,0.3,0.5,0.7,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,15.0,0.0,5.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.4,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.9,0.9
1 season,,PHO,NBA,,4.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.5,0.3,0.0
1 season,,NYK,NBA,,3.0,0.0,1.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.3
